Long,Lat,Hoogte,EC_0.5m,EC_1m,EC_1.5m,EC_3m,Class_3,Class_5,Outlier
5.8386818,52.6610091,-6.6,12.7,29.5,34.9,53.3,2,4,0
5.8386824,52.6610181,-6.6,12.6,29.2,34.8,53.1,2,3,0
5.8386829,52.6610271,-6.6,12.4,28.8,34.5,52.7,2,3,0
5.8386835,52.6610361,-6.6,12.2,28.4,34.2,52.3,2,3,0
5.8386841,52.6610451,-6.6,12,28.1,33.9,52.2,2,3,0
5.8386847,52.661054,-6.6,11.8,28,33.8,52,2,3,0
5.8386853,52.661063,-6.6,11.8,27.8,33.6,51.8,2,3,0
5.8386859,52.661072,-6.6,11.8,27.7,33.4,51.6,2,3,0
5.8386864,52.661081,-6.6,11.8,27.7,33.4,51.5,2,3,0
5.838687,52.6610899,-6.6,11.8,27.7,33.4,51.4,2,3,0
5.8386876,52.6610989,-6.6,11.8,27.7,33.3,51.3,2,3,0
5.8386882,52.6611079,-6.6,11.8,27.7,33.2,51.2,2,2,0
5.8386888,52.6611169,-6.6,11.7,27.6,33.1,51.1,2,2,0
5.8386894,52.6611259,-6.6,11.6,27.5,33.1,51,2,2,0
5.8386899,52.6611348,-6.6,11.5,27.2,32.8,50.7,2,2,0
5.8386905,52.6611438,-6.6,11.4,27,32.5,50.4,2,2,0
5.8386911,52.6611528,-6.6,11.4,26.9,32.5,50.3,2,2,0
5.8386917,52.6611618,-6.6,11.3,26.8,32.4,50.3,2,2,0
5.8386923,52.6611708,-6.6,11.4,26.8,32.4,50.3,2,2,0
5.8386928,52.6611797,-6.6,11.5,27,32.5,50.5,2,2,0
5.8386934,52.6611887,-6.6,11.5,27.1,32.7,50.8,2,2,0
5.838694,52.6611977,-6.6,11.7,27.2,33,51,2,2,0
5.8386946,52.6612067,-6.6,11.8,27.6,33.2,51.4,2,2,0
5.8386952,52.6612157,-6.6,11.8,27.8,33.6,51.8,2,3,0
5.8386958,52.6612246,-6.6,11.8,27.9,33.8,52.1,2,3,0
5.8386963,52.6612336,-6.6,11.9,28.1,34.1,52.6,2,3,0
5.8386969,52.6612426,-6.6,11.9,28.3,34.4,53.1,2,3,0
5.8386975,52.6612516,-6.6,12.1,28.5,34.7,53.7,2,3,0
5.8386981,52.6612605,-6.6,12.2,28.8,35,54.1,2,4,0
5.8386987,52.6612695,-6.6,12.4,29.1,35.3,54.7,2,4,0
5.8386992,52.6612785,-6.6,12.5,29.5,35.9,55.3,3,4,0
5.8386998,52.6612875,-6.6,12.7,30.1,36.5,56,3,4,0
5.8387004,52.6612965,-6.6,12.9,30.6,37.2,57.1,3,5,0
5.838701,52.6613054,-6.6,13.2,31.6,37.7,58.2,3,5,0
5.8387016,52.6613144,-6.6,13.4,32.1,38.3,59,3,5,0
5.8387022,52.6613234,-6.6,13.5,32.5,38.9,59.9,3,5,0
5.8387027,52.6613324,-6.6,13.5,32.6,39.3,60.6,3,5,0
5.8387033,52.6613414,-6.6,13.5,32.7,39.4,61,3,5,0
5.8387039,52.6613503,-6.6,13.4,32.6,39.5,61.3,3,5,0
5.8387045,52.6613593,-6.6,13.3,32.6,39.5,61.6,3,5,0
5.8387051,52.6613683,-6.6,13.3,32.6,39.6,61.9,3,5,0
5.8387057,52.6613773,-6.6,13.3,32.7,39.6,62.2,3,5,0
5.8387062,52.6613863,-6.6,13.5,32.8,39.8,62.4,3,5,0
5.8387068,52.6613952,-6.6,13.7,33.2,40.1,62.8,3,5,0
5.8387074,52.6614042,-6.6,13.7,33.4,40.4,63.1,3,5,0
5.838708,52.6614132,-6.6,13.8,33.4,40.5,63.2,3,5,0
5.8387086,52.6614222,-6.6,13.8,33.3,40.5,63.2,3,5,0
5.8387091,52.6614311,-6.6,13.6,33,40.5,63.2,3,5,0
5.8387097,52.6614401,-6.6,13.6,32.8,40.5,63.2,3,5,0
5.8387103,52.6614491,-6.6,13.7,33,40.6,63.1,3,5,0
5.8387109,52.6614581,-6.6,13.8,33.2,40.7,63,3,5,0
5.8387115,52.6614671,-6.6,13.7,33.2,40.6,62.5,3,5,0
5.8387121,52.661476,-6.6,13.7,33.2,40.4,62.4,3,5,0
5.8387126,52.661485,-6.6,13.6,32.9,40.2,61.7,3,5,0
5.8387132,52.661494,-6.6,13.5,32.5,39.8,61.4,3,5,0
5.8387138,52.661503,-6.6,13.5,32.2,39.2,60.5,3,5,0
5.8387144,52.661512,-6.6,13.3,31.8,38.9,59.7,3,5,0
5.838715,52.6615209,-6.6,13.3,31.5,38.5,59.2,3,5,0
5.8387155,52.6615299,-6.6,13.2,31.1,38.2,58.9,3,5,0
5.8387161,52.6615389,-6.6,13.1,31,37.9,58.6,3,5,0
5.8387167,52.6615479,-6.6,13.1,30.7,37.8,58.1,3,5,0
5.8387173,52.6615569,-6.6,13,30.5,37.4,57.5,3,5,0
5.8387179,52.6615658,-6.6,13,30.5,37.2,57.1,3,5,0
5.8387185,52.6615748,-6.6,13.1,30.5,37.1,56.7,3,5,0
5.838719,52.6615838,-6.6,13.1,30.5,37.1,56.6,3,5,0
5.8387196,52.6615928,-6.6,13.2,30.6,37.1,56.5,3,5,0
5.8387202,52.6616017,-6.6,13.2,30.6,37,56.4,3,5,0
5.8387208,52.6616107,-6.6,13.2,30.5,36.8,56.2,3,5,0
5.8387214,52.6616197,-6.6,13.1,30.3,36.4,55.7,3,4,0
5.838722,52.6616287,-6.6,12.9,30.2,35.9,55.2,3,4,0
5.8387225,52.6616377,-6.6,12.7,29.8,35.8,54.9,3,4,0
5.8387231,52.6616466,-6.6,12.6,29.7,35.7,54.7,3,4,0
5.8387237,52.6616556,-6.6,12.6,29.6,35.6,54.4,3,4,0
5.8387243,52.6616646,-6.6,12.6,29.6,35.5,54.3,3,4,0
5.8387249,52.6616736,-6.6,12.6,29.6,35.5,54.1,3,4,0
5.8387254,52.6616826,-6.6,12.5,29.5,35.4,53.8,3,4,0
5.838726,52.6616915,-6.6,12.5,29.3,35,53.4,3,4,0
5.8387266,52.6617005,-6.6,12.4,29.1,34.9,53.1,2,4,0
5.8387272,52.6617095,-6.6,12.2,28.7,34.5,52.7,2,3,0
5.8387278,52.6617185,-6.6,12.2,28.7,34.4,52.6,2,3,0
5.8387284,52.6617275,-6.6,12.2,28.4,34.1,52.2,2,3,0
5.8387289,52.6617364,-6.6,12.1,28,33.6,51.4,2,3,0
5.8387295,52.6617454,-6.6,12.1,27.7,33.5,51.2,2,3,0
5.8387301,52.6617544,-6.6,11.9,27.3,33.1,50.7,2,2,0
5.8387307,52.6617634,-6.6,11.9,26.9,33,50.2,2,2,0
5.8387313,52.6617723,-6.6,11.8,26.9,32.8,50.1,1,2,0
5.8387318,52.6617813,-6.6,11.8,26.8,32.7,50,1,2,0
5.8387324,52.6617903,-6.6,11.8,26.8,32.6,49.7,1,2,0
5.838733,52.6617993,-6.6,11.7,26.8,32.4,49.7,1,2,0
5.8387336,52.6618083,-6.5,11.5,26.7,32.4,49.7,1,2,0
5.8387342,52.6618172,-6.5,11.5,26.7,32.3,49.6,1,2,0
5.8387348,52.6618262,-6.5,11.4,26.4,32.2,49.5,1,2,0
5.8387353,52.6618352,-6.5,11.1,26,32.1,49.3,1,2,0
5.8386797,52.6607484,-6.6,14.5,30.6,36.5,54.1,3,5,0
5.8386802,52.6607574,-6.6,14.6,31.3,36.6,54.1,3,5,0
5.8386808,52.6607664,-6.6,14.7,31.3,36.6,54.1,3,5,0
5.8386814,52.6607753,-6.6,14.7,31.5,36.7,54.1,3,5,0
5.838682,52.6607843,-6.6,14.7,31.8,36.9,54.2,3,5,0
5.8386826,52.6607933,-6.6,14.5,31.8,36.9,54.8,3,5,0
5.8386832,52.6608023,-6.6,14.4,31.5,36.9,55.5,3,5,0
5.8386837,52.6608112,-6.6,13.8,31.2,36.8,56.1,3,5,0
5.8386843,52.6608202,-6.5,13,30.7,36.4,56.3,3,5,0
5.8386849,52.6608292,-6.5,12.4,30.1,36,56.4,3,5,0
5.8386855,52.6608382,-6.5,12.3,30,35.9,56.7,3,5,0
5.8386861,52.6608472,-6.5,12.3,30,36,57,3,5,0
5.8386867,52.6608561,-6.5,12.4,30.1,36.4,57.4,3,5,0
5.8386872,52.6608651,-6.5,12.4,30.3,36.7,58,3,5,0
5.8386878,52.6608741,-6.6,12.7,30.7,37.2,58.5,3,5,0
5.8386884,52.6608831,-6.6,12.7,30.7,37.4,58.7,3,5,0
5.838689,52.6608921,-6.6,12.9,30.9,37.5,58.8,3,5,0
5.8386896,52.660901,-6.6,13.1,31.1,37.6,58.8,3,5,0
5.8386901,52.66091,-6.6,13.1,31.1,37.6,58.7,3,5,0
5.8386907,52.660919,-6.6,13.2,31.1,37.5,58.5,3,5,0
5.8386913,52.660928,-6.6,13.3,31.1,37.4,57.9,3,5,0
5.8386919,52.660937,-6.6,13.3,31.1,37,57.4,3,5,0
5.8386925,52.6609459,-6.6,13.3,30.8,36.8,56.8,3,5,0
5.8386931,52.6609549,-6.6,13.3,30.8,36.6,56.2,3,5,0
5.8386936,52.6609639,-6.6,13.1,30.4,36.2,55.7,3,5,0
5.8386942,52.6609729,-6.6,13,30.3,36,55.2,3,4,0
5.8386948,52.6609818,-6.6,12.9,29.9,35.6,54.7,3,4,0
5.8386954,52.6609908,-6.6,12.9,29.8,35.3,54.2,3,4,0
5.838696,52.6609998,-6.6,12.8,29.6,35.2,53.9,2,4,0
5.8386965,52.6610088,-6.6,12.6,29.2,35,53.6,2,4,0
5.8386971,52.6610178,-6.6,12.4,28.8,34.7,53.2,2,3,0
5.8386977,52.6610267,-6.6,12.1,28.4,34.3,52.7,2,3,0
5.8386983,52.6610357,-6.6,11.8,28,34,52.3,2,3,0
5.8386989,52.6610447,-6.6,11.8,27.9,33.8,52,2,3,0
5.8386995,52.6610537,-6.6,11.7,27.7,33.6,51.8,2,3,0
5.8387,52.6610627,-6.6,11.6,27.4,33.4,51.6,2,3,0
5.8387006,52.6610716,-6.6,11.7,27.5,33.3,51.4,2,3,0
5.8387012,52.6610806,-6.6,11.7,27.5,33.3,51.3,2,3,0
5.8387018,52.6610896,-6.6,11.8,27.6,33.2,51.2,2,2,0
5.8387024,52.6610986,-6.6,11.8,27.6,33.2,51.2,2,2,0
5.838703,52.6611076,-6.6,11.8,27.6,33.1,51.1,2,2,0
5.8387035,52.6611165,-6.6,11.7,27.6,33.1,51,2,2,0
5.8387041,52.6611255,-6.6,11.6,27.5,32.9,51,2,2,0
5.8387047,52.6611345,-6.6,11.5,27.2,32.8,50.7,2,2,0
5.8387053,52.6611435,-6.6,11.4,27,32.5,50.4,2,2,0
5.8387059,52.6611524,-6.6,11.3,26.8,32.3,50.3,1,2,0
5.8387064,52.6611614,-6.6,11.3,26.7,32.3,50.3,1,2,0
5.838707,52.6611704,-6.6,11.3,26.7,32.3,50.4,1,2,0
5.8387076,52.6611794,-6.6,11.3,26.7,32.4,50.4,1,2,0
5.8387082,52.6611884,-6.6,11.4,26.8,32.5,50.6,2,2,0
5.8387088,52.6611973,-6.6,11.5,27.1,32.7,50.9,2,2,0
5.8387094,52.6612063,-6.6,11.7,27.2,33.2,51.4,2,2,0
5.8387099,52.6612153,-6.6,11.8,27.8,33.7,51.8,2,3,0
5.8387105,52.6612243,-6.6,11.8,27.9,33.9,52.2,2,3,0
5.8387111,52.6612333,-6.6,11.9,28.1,34.2,52.7,2,3,0
5.8387117,52.6612422,-6.6,12.1,28.3,34.5,53.1,2,3,0
5.8387123,52.6612512,-6.6,12.2,28.6,34.8,53.7,2,3,0
5.8387128,52.6612602,-6.6,12.3,29,35.2,54.2,2,4,0
5.8387134,52.6612692,-6.6,12.5,29.4,35.6,54.9,3,4,0
5.838714,52.6612782,-6.6,12.7,29.9,36.1,55.5,3,4,0
5.8387146,52.6612871,-6.6,12.9,30.5,36.7,56.1,3,4,0
5.8387152,52.6612961,-6.6,13.1,31.2,37.4,57.2,3,5,0
5.8387158,52.6613051,-6.6,13.4,31.8,38.1,58.5,3,5,0
5.8387163,52.6613141,-6.6,13.5,32.3,38.7,59.5,3,5,0
5.8387169,52.661323,-6.6,13.6,32.7,39.1,60.2,3,5,0
5.8387175,52.661332,-6.6,13.6,32.7,39.4,60.9,3,5,0
5.8387181,52.661341,-6.6,13.5,32.8,39.5,61.3,3,5,0
5.8387187,52.66135,-6.6,13.5,32.7,39.6,61.8,3,5,0
5.8387193,52.661359,-6.6,13.4,32.7,39.7,62,3,5,0
5.8387198,52.6613679,-6.6,13.4,32.7,39.8,62.3,3,5,0
5.8387204,52.6613769,-6.6,13.5,32.8,39.8,62.7,3,5,0
5.838721,52.6613859,-6.6,13.6,33.2,40.1,62.9,3,5,0
5.8387216,52.6613949,-6.6,13.7,33.4,40.4,63.2,3,5,0
5.8387222,52.6614039,-6.6,13.9,33.4,40.6,63.3,3,5,0
5.8387227,52.6614128,-6.6,13.9,33.4,40.7,63.4,3,5,0
5.8387233,52.6614218,-6.6,13.9,33.4,40.8,63.6,3,5,0
5.8387239,52.6614308,-6.6,13.8,33.4,40.9,63.7,3,5,0
5.8387245,52.6614398,-6.6,13.8,33.2,40.9,63.7,3,5,0
5.8387251,52.6614488,-6.6,13.9,33.3,40.9,63.4,3,5,0
5.8387257,52.6614577,-6.6,13.9,33.3,40.9,63.2,3,5,0
5.8387262,52.6614667,-6.6,13.8,33.3,40.7,63,3,5,0
5.8387268,52.6614757,-6.6,13.8,33.3,40.5,62.5,3,5,0
5.8387274,52.6614847,-6.6,13.7,33.1,40.3,62.3,3,5,0
5.838728,52.6614936,-6.6,13.5,32.5,39.8,61.6,3,5,0
5.8387286,52.6615026,-6.6,13.3,32,39.2,60.7,3,5,0
5.8387292,52.6615116,-6.6,13.2,31.5,38.7,59.8,3,5,0
5.8387297,52.6615206,-6.6,13.1,31.1,38.2,59.1,3,5,0
5.8387303,52.6615296,-6.6,13.1,31.1,38,58.8,3,5,0
5.8387309,52.6615385,-6.6,13.1,31,37.9,58.6,3,5,0
5.8387315,52.6615475,-6.6,13.1,30.8,37.8,58.4,3,5,0
5.8387321,52.6615565,-6.6,13.1,30.7,37.7,57.8,3,5,0
5.8387326,52.6615655,-6.6,13,30.5,37.3,57.2,3,5,0
5.8387332,52.6615745,-6.6,13.1,30.6,37.2,57,3,5,0
5.8387338,52.6615834,-6.6,13.2,30.7,37.2,56.7,3,5,0
5.8387344,52.6615924,-6.6,13.2,30.7,37.1,56.6,3,5,0
5.838735,52.6616014,-6.6,13.3,30.7,37.1,56.4,3,5,0
5.8387356,52.6616104,-6.6,13.2,30.7,36.8,56.3,3,5,0
5.8387361,52.6616193,-6.6,13.2,30.5,36.5,55.9,3,5,0
5.8387367,52.6616283,-6.6,13,30.2,36.1,55.5,3,4,0
5.8387373,52.6616373,-6.6,12.8,30,35.9,54.8,3,4,0
5.8387379,52.6616463,-6.6,12.7,29.8,35.6,54.4,3,4,0
5.8387385,52.6616553,-6.6,12.6,29.6,35.5,54.3,3,4,0
5.838739,52.6616642,-6.6,12.6,29.5,35.4,54.1,3,4,0
5.8387396,52.6616732,-6.6,12.5,29.5,35.2,53.8,3,4,0
5.8387402,52.6616822,-6.6,12.5,29.3,35,53.4,3,4,0
5.8387408,52.6616912,-6.6,12.4,29.1,34.8,52.8,2,4,0
5.8387414,52.6617002,-6.6,12.2,28.7,34.5,52.6,2,3,0
5.838742,52.6617091,-6.6,12.1,28.2,34.1,52.1,2,3,0
5.8387425,52.6617181,-6.6,12.1,28,34,51.8,2,3,0
5.8387431,52.6617271,-6.6,12.1,28,33.6,51.2,2,3,0
5.8387437,52.6617361,-6.6,12.1,27.7,33.3,50.7,2,2,0
5.8387443,52.6617451,-6.6,12.1,27.4,33.1,50.6,2,2,0
5.8387449,52.661754,-6.6,11.9,27.1,33,50.2,1,2,0
5.8387455,52.661763,-6.6,11.9,26.8,32.7,50,1,2,0
5.838746,52.661772,-6.6,11.9,26.7,32.6,49.9,1,2,0
5.8387466,52.661781,-6.6,11.9,26.7,32.5,49.8,1,2,0
5.8387472,52.6617899,-6.6,11.9,26.7,32.5,49.7,1,2,0
5.8387478,52.6617989,-6.6,11.8,26.7,32.4,49.7,1,2,0
5.8387484,52.6618079,-6.5,11.6,26.7,32.3,49.7,1,2,0
5.8387489,52.6618169,-6.5,11.6,26.7,32.3,49.7,1,2,0
5.8387495,52.6618259,-6.5,11.4,26.4,32.3,49.5,1,2,0
5.838695,52.660757,-6.6,14.7,31.3,36.6,54.1,3,5,0
5.8386956,52.660766,-6.6,14.8,31.6,36.8,54.1,3,5,0
5.8386962,52.660775,-6.6,14.8,31.8,36.9,54.1,3,5,0
5.8386968,52.660784,-6.6,14.8,32,36.9,54.2,3,5,0
5.8386973,52.6607929,-6.6,14.8,31.9,37,54.8,3,5,0
5.8386979,52.6608019,-6.6,14.5,31.8,37,55.3,3,5,0
5.8386985,52.6608109,-6.6,13.9,31.4,37,55.7,3,5,0
5.8386991,52.6608199,-6.6,13.2,31,36.7,56.1,3,5,0
5.8386997,52.6608289,-6.5,12.6,30.3,36.4,56.5,3,5,0
5.8387003,52.6608378,-6.5,12.4,30.1,36.2,56.7,3,5,0
5.8387008,52.6608468,-6.5,12.4,30.1,36.4,57.1,3,5,0
5.8387014,52.6608558,-6.5,12.4,30.1,36.6,57.5,3,5,0
5.838702,52.6608648,-6.5,12.5,30.3,36.9,58.1,3,5,0
5.8387026,52.6608737,-6.5,12.7,30.7,37.3,58.6,3,5,0
5.8387032,52.6608827,-6.6,12.8,30.8,37.4,58.8,3,5,0
5.8387037,52.6608917,-6.6,12.9,31,37.7,59,3,5,0
5.8387043,52.6609007,-6.6,13.1,31.3,37.9,59,3,5,0
5.8387049,52.6609097,-6.6,13.2,31.4,37.9,59,3,5,0
5.8387055,52.6609186,-6.6,13.3,31.4,37.9,58.7,3,5,0
5.8387061,52.6609276,-6.6,13.4,31.4,37.6,58.4,3,5,0
5.8387067,52.6609366,-6.6,13.4,31.2,37.4,57.9,3,5,0
5.8387072,52.6609456,-6.6,13.4,31.2,37,57.3,3,5,0
5.8387078,52.6609546,-6.6,13.3,31,36.8,56.8,3,5,0
5.8387084,52.6609635,-6.6,13.2,30.8,36.6,56.2,3,5,0
5.838709,52.6609725,-6.6,13.1,30.4,36.2,55.7,3,4,0
5.8387096,52.6609815,-6.6,13,30.3,35.9,55.2,3,4,0
5.8387102,52.6609905,-6.6,12.8,29.8,35.5,54.7,3,4,0
5.8387107,52.6609995,-6.6,12.6,29.5,35.2,54.2,3,4,0
5.8387113,52.6610084,-6.6,12.4,29,34.8,53.7,2,4,0
5.8387119,52.6610174,-6.6,12.1,28.4,34.5,53.2,2,4,0
5.8387125,52.6610264,-6.6,11.8,28,34.2,52.7,2,3,0
5.8387131,52.6610354,-6.6,11.8,27.8,33.9,52.3,2,3,0
5.8387136,52.6610443,-6.6,11.5,27.5,33.6,51.9,2,3,0
5.8387142,52.6610533,-6.6,11.4,27.3,33.4,51.7,2,3,0
5.8387148,52.6610623,-6.6,11.4,27.2,33.2,51.4,2,3,0
5.8387154,52.6610713,-6.6,11.4,27.3,33.1,51.3,2,3,0
5.838716,52.6610803,-6.6,11.6,27.3,33,51.2,2,2,0
5.8387166,52.6610892,-6.6,11.7,27.4,33.1,51,2,2,0
5.8387171,52.6610982,-6.6,11.7,27.5,33.1,51,2,2,0
5.8387177,52.6611072,-6.6,11.7,27.6,33,51,2,2,0
5.8387183,52.6611162,-6.6,11.7,27.5,32.9,51,2,2,0
5.8387189,52.6611252,-6.6,11.6,27.4,32.8,50.8,2,2,0
5.8387195,52.6611341,-6.6,11.5,27.2,32.7,50.7,2,2,0
5.83872,52.6611431,-6.6,11.4,27,32.6,50.5,1,2,0
5.8387206,52.6611521,-6.6,11.3,26.7,32.4,50.4,1,2,0
5.8387212,52.6611611,-6.6,11.2,26.6,32.3,50.4,1,2,0
5.8387218,52.6611701,-6.6,11.2,26.6,32.3,50.4,1,2,0
5.8387224,52.661179,-6.6,11.2,26.6,32.4,50.5,1,2,0
5.838723,52.661188,-6.6,11.3,26.7,32.5,50.7,1,2,0
5.8387235,52.661197,-6.6,11.4,26.8,32.7,50.9,2,2,0
5.8387241,52.661206,-6.6,11.4,27.2,33,51.4,2,2,0
5.8387247,52.6612149,-6.6,11.8,27.7,33.7,51.8,2,3,0
5.8387253,52.6612239,-6.6,11.9,28,33.9,52.2,2,3,0
5.8387259,52.6612329,-6.6,12,28.3,34.4,52.7,2,3,0
5.8387265,52.6612419,-6.6,12.1,28.5,34.6,53.2,2,3,0
5.838727,52.6612509,-6.6,12.2,28.8,34.9,53.7,2,3,0
5.8387276,52.6612598,-6.6,12.4,29.1,35.2,54.2,2,4,0
5.8387282,52.6612688,-6.6,12.6,29.5,35.7,55,3,4,0
5.8387288,52.6612778,-6.6,12.9,30,36.2,55.6,3,4,0
5.8387294,52.6612868,-6.6,12.9,30.5,36.7,56.2,3,5,0
5.8387299,52.6612958,-6.6,13.3,31.4,37.4,57.3,3,5,0
5.8387305,52.6613047,-6.6,13.5,32.1,38.2,58.6,3,5,0
5.8387311,52.6613137,-6.6,13.6,32.6,38.8,59.6,3,5,0
5.8387317,52.6613227,-6.6,13.7,32.8,39.2,60.5,3,5,0
5.8387323,52.6613317,-6.6,13.7,33,39.5,61.2,3,5,0
5.8387329,52.6613406,-6.6,13.7,33.1,39.7,61.8,3,5,0
5.8387334,52.6613496,-6.6,13.6,33,39.8,62.2,3,5,0
5.838734,52.6613586,-6.6,13.5,32.9,39.8,62.4,3,5,0
5.8387346,52.6613676,-6.6,13.5,33,40.1,62.8,3,5,0
5.8387352,52.6613766,-6.6,13.6,33.2,40.2,63.2,3,5,0
5.8387358,52.6613855,-6.6,13.7,33.3,40.4,63.2,3,5,0
5.8387363,52.6613945,-6.6,13.8,33.4,40.6,63.4,3,5,0
5.8387369,52.6614035,-6.6,13.9,33.4,40.7,63.6,3,5,0
5.8387375,52.6614125,-6.6,13.9,33.4,40.8,63.8,3,5,0
5.8387381,52.6614215,-6.6,13.9,33.5,41,63.8,3,5,0
5.8387387,52.6614304,-6.6,13.9,33.4,41.1,64,3,5,0
5.8387393,52.6614394,-6.6,13.9,33.4,41.1,63.9,3,5,0
5.8387398,52.6614484,-6.6,13.9,33.4,41.1,63.8,3,5,0
5.8387404,52.6614574,-6.6,13.9,33.4,41,63.4,3,5,0
5.838741,52.6614664,-6.6,13.8,33.3,40.9,63.1,3,5,0
5.8387416,52.6614753,-6.6,13.8,33.3,40.7,63,3,5,0
5.8387422,52.6614843,-6.6,13.6,32.9,40.2,62.4,3,5,0
5.8387428,52.6614933,-6.6,13.3,32.2,39.6,61.7,3,5,0
5.8387433,52.6615023,-6.6,13.1,31.7,39,60.8,3,5,0
5.8387439,52.6615112,-6.6,12.9,31.3,38.4,59.9,3,5,0
5.8387445,52.6615202,-6.6,12.9,31.1,38.2,59.2,3,5,0
5.8387451,52.6615292,-6.6,13,31,38.1,58.9,3,5,0
5.8387457,52.6615382,-6.6,13.1,31,37.9,58.6,3,5,0
5.8387462,52.6615472,-6.6,13.1,31,37.9,58.4,3,5,0
5.8387468,52.6615561,-6.6,13.1,31,37.8,58,3,5,0
5.8387474,52.6615651,-6.6,13.1,30.8,37.4,57.5,3,5,0
5.838748,52.6615741,-6.6,13.2,30.8,37.3,57.2,3,5,0
5.8387486,52.6615831,-6.6,13.3,30.9,37.2,57,3,5,0
5.8387492,52.6615921,-6.6,13.3,30.9,37.2,56.7,3,5,0
5.8387497,52.661601,-6.6,13.3,30.8,37.2,56.5,3,5,0
5.8387503,52.66161,-6.6,13.3,30.8,37.1,56.4,3,5,0
5.8387509,52.661619,-6.6,13.2,30.7,36.7,56.1,3,5,0
5.8387515,52.661628,-6.6,13.1,30.4,36.3,55.5,3,4,0
5.8387521,52.661637,-6.6,13,30.2,35.9,54.8,3,4,0
5.8387527,52.6616459,-6.6,12.8,29.8,35.5,54.3,3,4,0
5.8387532,52.6616549,-6.6,12.6,29.6,35.4,54.1,3,4,0
5.8387538,52.6616639,-6.6,12.6,29.5,35.2,53.8,3,4,0
5.8387544,52.6616729,-6.6,12.5,29.3,35,53.5,3,4,0
5.838755,52.6616818,-6.6,12.4,29.1,34.8,52.8,2,4,0
5.8387556,52.6616908,-6.6,12.2,28.6,34.5,52.6,2,3,0
5.8387561,52.6616998,-6.6,12.1,28.1,33.9,51.8,2,3,0
5.8387567,52.6617088,-6.6,12,27.4,33.4,51.1,2,3,0
5.8387573,52.6617178,-6.6,12,27.3,33.3,50.7,2,3,0
5.8387579,52.6617267,-6.6,12,27.3,33,50.3,2,2,0
5.8387585,52.6617357,-6.6,12,27.3,32.6,49.8,1,2,0
5.8387591,52.6617447,-6.6,12,27.2,32.6,49.7,1,2,0
5.8387596,52.6617537,-6.6,11.9,26.9,32.6,49.7,1,2,0
5.8387602,52.6617627,-6.6,11.9,26.8,32.6,49.8,1,2,0
5.8387608,52.6617716,-6.6,11.9,26.7,32.6,49.7,1,2,0
5.8387614,52.6617806,-6.6,11.9,26.7,32.5,49.7,1,2,0
5.838762,52.6617896,-6.6,11.8,26.7,32.5,49.7,1,2,0
5.8387625,52.6617986,-6.6,11.8,26.7,32.4,49.7,1,2,0
5.8387631,52.6618076,-6.5,11.5,26.7,32.3,49.7,1,2,0
5.8387098,52.6607567,-6.6,14.8,31.9,36.8,54.1,3,5,0
5.8387104,52.6607656,-6.6,14.9,32.1,36.9,54.1,3,5,0
5.8387109,52.6607746,-6.6,14.9,32.2,36.9,54.1,3,5,0
5.8387115,52.6607836,-6.6,14.9,32.3,36.9,54.2,3,5,0
5.8387121,52.6607926,-6.6,14.9,32,37,54.9,3,5,0
5.8387127,52.6608016,-6.6,14.7,31.8,37,55.3,3,5,0
5.8387133,52.6608105,-6.6,14.3,31.6,37.1,55.7,3,5,0
5.8387139,52.6608195,-6.6,13.8,31.1,37,56.3,3,5,0
5.8387144,52.6608285,-6.6,13.1,30.3,36.7,56.5,3,5,0
5.838715,52.6608375,-6.5,12.5,30.2,36.6,56.8,3,5,0
5.8387156,52.6608465,-6.5,12.5,30.1,36.7,57.3,3,5,0
5.8387162,52.6608554,-6.5,12.5,30.1,36.8,57.6,3,5,0
5.8387168,52.6608644,-6.5,12.5,30.2,37,58.1,3,5,0
5.8387174,52.6608734,-6.5,12.7,30.5,37.3,58.6,3,5,0
5.8387179,52.6608824,-6.5,12.8,30.9,37.6,58.9,3,5,0
5.8387185,52.6608914,-6.6,12.9,31.2,37.9,59,3,5,0
5.8387191,52.6609003,-6.6,13.1,31.5,38,59,3,5,0
5.8387197,52.6609093,-6.6,13.3,31.6,38.1,59,3,5,0
5.8387203,52.6609183,-6.6,13.4,31.7,38.2,59,3,5,0
5.8387208,52.6609273,-6.6,13.5,31.8,37.9,58.7,3,5,0
5.8387214,52.6609362,-6.6,13.5,31.5,37.8,58.3,3,5,0
5.838722,52.6609452,-6.6,13.5,31.3,37.4,57.9,3,5,0
5.8387226,52.6609542,-6.6,13.4,31.2,37,57.3,3,5,0
5.8387232,52.6609632,-6.6,13.3,31,36.8,56.8,3,5,0
5.8387238,52.6609722,-6.6,13.1,30.6,36.6,56.2,3,5,0
5.8387243,52.6609811,-6.6,12.8,30.3,36.2,55.6,3,4,0
5.8387249,52.6609901,-6.6,12.6,29.8,35.7,55,3,4,0
5.8387255,52.6609991,-6.6,12.4,29.2,35.2,54.4,3,4,0
5.8387261,52.6610081,-6.6,12.2,28.8,34.8,53.8,2,4,0
5.8387267,52.6610171,-6.6,12,28.1,34.4,53.2,2,4,0
5.8387272,52.661026,-6.6,11.7,27.8,34.2,52.7,2,3,0
5.8387278,52.661035,-6.6,11.4,27.5,33.9,52.3,2,3,0
5.8387284,52.661044,-6.6,11.4,27.3,33.4,51.8,2,3,0
