Lat,Lon,Hoogte,EC 0.5m,EC 1m,EC 1.5m,EC 3m,Class_3,Class_5,Outlier
52.6612102,5.8374229,-6.6,12.5,30.0,36.6,57.5,3,5,0.0
52.6612192,5.8374234,-6.6,12.5,30.0,36.6,57.4,3,5,0.0
52.6612281,5.8374240,-6.6,12.7,30.2,36.7,57.3,3,5,0.0
52.6612371,5.8374246,-6.6,12.9,30.4,36.8,57.1,3,5,0.0
52.6612461,5.8374252,-6.6,13.0,30.7,36.9,57.1,3,5,0.0
52.6612551,5.8374258,-6.6,13.1,30.7,37.0,57.1,3,5,0.0
52.6612640,5.8374264,-6.6,13.1,30.7,37.0,57.3,3,5,0.0
52.6612730,5.8374269,-6.6,13.0,30.7,37.1,57.4,3,5,0.0
52.6612820,5.8374275,-6.6,13.0,30.7,37.1,57.5,3,5,0.0
52.6612910,5.8374281,-6.6,13.1,30.9,37.3,57.7,3,5,0.0
52.6613000,5.8374287,-6.6,13.2,31.2,37.3,57.7,3,5,0.0
52.6613089,5.8374293,-6.6,13.2,31.2,37.2,57.6,3,5,0.0
52.6613179,5.8374298,-6.6,13.1,31.2,37.1,57.4,3,5,0.0
52.6613269,5.8374304,-6.6,13.1,31.0,37.0,57.3,3,5,0.0
52.6613359,5.8374310,-6.6,13.0,30.8,36.9,57.1,3,5,0.0
52.6613449,5.8374316,-6.6,12.9,30.6,36.8,57.0,3,5,0.0
52.6613538,5.8374322,-6.6,12.9,30.5,36.7,57.0,3,5,0.0
52.6613628,5.8374328,-6.6,12.8,30.3,36.6,56.9,3,5,0.0
52.6613718,5.8374333,-6.6,12.8,30.3,36.6,56.7,3,5,0.0
52.6613808,5.8374339,-6.6,12.8,30.2,36.5,56.7,3,5,0.0
52.6613898,5.8374345,-6.6,12.9,30.3,36.4,56.6,3,5,0.0
52.6613987,5.8374351,-6.6,12.9,30.3,36.4,56.6,3,5,0.0
52.6614077,5.8374357,-6.6,12.9,30.4,36.5,56.6,3,5,0.0
52.6614167,5.8374362,-6.6,13.0,30.4,36.5,56.6,3,5,0.0
52.6614257,5.8374368,-6.6,13.0,30.4,36.5,56.7,3,5,0.0
52.6614346,5.8374374,-6.6,13.0,30.4,36.5,56.7,3,5,0.0
52.6614436,5.8374380,-6.6,13.0,30.4,36.6,56.5,3,5,0.0
52.6614526,5.8374386,-6.6,12.9,30.3,36.5,56.4,3,5,0.0
52.6614616,5.8374392,-6.6,12.8,30.3,36.4,56.3,3,5,0.0
52.6614706,5.8374397,-6.6,12.8,30.3,36.3,56.1,3,5,0.0
52.6614795,5.8374403,-6.6,12.8,30.3,36.3,56.0,3,5,0.0
52.6614885,5.8374409,-6.6,12.8,30.3,36.3,56.0,3,5,0.0
52.6614975,5.8374415,-6.6,13.0,30.5,36.4,55.9,3,5,0.0
52.6615065,5.8374421,-6.6,13.1,30.7,36.5,55.9,3,5,0.0
52.6615155,5.8374426,-6.6,13.1,30.7,36.5,55.9,3,5,0.0
52.6615244,5.8374432,-6.6,13.1,30.5,36.5,55.8,3,5,0.0
52.6615334,5.8374438,-6.6,12.9,30.0,36.3,55.5,3,4,0.0
52.6615424,5.8374444,-6.6,12.7,29.7,35.8,54.8,3,4,0.0
52.6615514,5.8374450,-6.6,12.4,29.5,35.4,54.4,3,4,0.0
52.6615604,5.8374456,-6.6,12.4,29.2,35.2,54.1,3,4,0.0
52.6615693,5.8374461,-6.6,12.3,29.0,34.9,53.7,2,4,0.0
52.6615783,5.8374467,-6.6,12.2,28.8,34.7,53.5,2,4,0.0
52.6615873,5.8374473,-6.6,12.2,28.8,34.5,53.0,2,4,0.0
52.6615963,5.8374479,-6.6,12.2,28.8,34.5,52.9,2,4,0.0
52.6616052,5.8374485,-6.6,12.3,28.9,34.5,52.9,2,4,0.0
52.6616142,5.8374491,-6.6,12.5,29.2,34.6,52.9,2,4,0.0
52.6616232,5.8374496,-6.6,12.7,29.3,34.8,53.0,2,4,0.0
52.6616322,5.8374502,-6.6,12.8,29.5,34.9,53.2,2,4,0.0
52.6616412,5.8374508,-6.6,12.8,29.6,35.0,53.3,2,4,0.0
52.6616501,5.8374514,-6.6,12.9,29.8,35.1,53.5,2,4,0.0
52.6616591,5.8374520,-6.6,12.8,29.6,35.3,53.6,2,4,0.0
52.6616681,5.8374525,-6.6,12.6,29.6,35.0,53.6,2,4,0.0
52.6616771,5.8374531,-6.6,12.6,29.4,35.0,53.4,2,4,0.0
52.6616861,5.8374537,-6.6,12.6,29.4,34.7,53.2,2,4,0.0
52.6616950,5.8374543,-6.6,12.6,29.3,34.6,53.0,2,4,0.0
52.6617040,5.8374549,-6.6,12.5,29.3,34.6,52.9,2,4,0.0
52.6617130,5.8374555,-6.6,12.5,29.2,34.5,52.8,2,4,0.0
52.6617220,5.8374560,-6.6,12.3,28.9,34.5,52.6,2,4,0.0
52.6617309,5.8374566,-6.6,12.1,28.6,34.3,52.5,2,4,0.0
52.6617399,5.8374572,-6.6,12.1,28.5,34.0,52.0,2,4,0.0
52.6617489,5.8374578,-6.6,12.1,28.4,33.9,51.7,2,3,0.0
52.6617579,5.8374584,-6.6,12.1,28.3,33.7,51.5,2,3,0.0
52.6617669,5.8374589,-6.6,12.2,28.2,33.6,51.1,2,3,0.0
52.6617758,5.8374595,-6.6,12.2,28.1,33.4,50.8,2,3,0.0
52.6617848,5.8374601,-6.6,12.0,27.7,33.0,50.4,2,3,0.0
52.6617938,5.8374607,-6.6,11.9,27.4,32.6,49.8,2,2,0.0
52.6618028,5.8374613,-6.6,11.7,26.8,32.0,49.1,1,2,0.0
52.6618118,5.8374619,-6.6,11.5,26.3,31.5,48.4,1,2,0.0
52.6618207,5.8374624,-6.6,11.3,25.8,31.1,47.8,1,1,0.0
52.6618297,5.8374630,-6.6,11.2,25.7,30.7,47.2,1,1,0.0
52.6618387,5.8374636,-6.6,11.1,25.5,30.6,46.8,1,1,0.0
52.6618477,5.8374642,-6.6,11.1,25.4,30.5,46.6,1,1,0.0
52.6618567,5.8374648,-6.6,11.2,25.5,30.3,46.4,1,1,0.0
52.6618656,5.8374653,-6.6,11.3,25.4,30.3,46.2,1,1,0.0
52.6618746,5.8374659,-6.6,11.2,25.4,30.2,45.9,1,1,0.0
52.6618836,5.8374665,-6.6,11.2,25.3,30.1,45.7,1,1,0.0
52.6618926,5.8374671,-6.6,11.0,25.0,29.8,45.4,1,1,0.0
52.6619015,5.8374677,-6.6,10.8,24.6,29.7,45.3,1,1,0.0
52.6619105,5.8374683,-6.6,10.7,24.6,29.6,45.2,1,1,0.0
52.6619195,5.8374688,-6.6,10.7,24.6,29.6,45.3,1,1,0.0
52.6619285,5.8374694,-6.6,10.8,24.6,29.6,45.3,1,1,0.0
52.6619375,5.8374700,-6.6,10.9,24.8,29.7,45.5,1,1,0.0
52.6619464,5.8374706,-6.6,11.0,25.0,29.9,45.6,1,1,0.0
52.6619554,5.8374712,-6.6,11.2,25.4,30.1,45.9,1,1,0.0
52.6619644,5.8374717,-6.6,11.3,25.6,30.4,46.2,1,1,0.0
52.6619734,5.8374723,-6.6,11.5,26.1,30.7,46.5,1,1,0.0
52.6619824,5.8374729,-6.6,11.6,26.5,31.0,46.9,1,1,0.0
52.6619913,5.8374735,-6.6,11.7,26.8,31.3,47.1,1,1,0.0
52.6620003,5.8374741,-6.6,11.9,27.0,31.6,47.6,1,1,0.0
52.6620093,5.8374747,-6.6,11.9,27.0,31.6,47.7,1,1,0.0
52.6620183,5.8374752,-6.6,11.8,26.9,31.6,47.7,1,1,0.0
52.6620273,5.8374758,-6.6,11.6,26.5,31.5,47.6,1,2,0.0
52.6620362,5.8374764,-6.6,11.5,26.3,31.4,47.4,1,2,0.0
52.6620452,5.8374770,-6.6,11.5,26.2,31.3,47.4,1,2,0.0
52.6620542,5.8374776,-6.6,11.6,26.3,31.3,47.5,1,2,0.0
52.6620632,5.8374781,-6.6,11.7,26.4,31.3,47.5,1,2,0.0
52.6620721,5.8374787,-6.6,11.8,26.5,31.4,47.5,1,2,0.0
52.6620811,5.8374793,-6.6,11.8,26.6,31.4,47.6,1,2,0.0
52.6620901,5.8374799,-6.6,11.9,26.7,31.5,47.6,1,2,0.0
52.6620991,5.8374805,-6.6,11.9,26.7,31.6,47.7,1,2,0.0
52.6621081,5.8374811,-6.6,11.9,26.7,31.8,47.9,1,2,0.0
52.6621170,5.8374816,-6.6,11.9,26.9,31.9,48.2,1,2,0.0
52.6621260,5.8374822,-6.6,12.1,27.1,32.0,48.2,1,2,0.0
52.6621350,5.8374828,-6.6,12.1,27.3,32.2,48.3,1,2,0.0
52.6621440,5.8374834,-6.6,12.3,27.4,32.3,48.4,1,2,0.0
52.6621530,5.8374840,-6.6,12.5,27.7,32.5,48.2,1,2,0.0
52.6621619,5.8374845,-6.6,12.6,27.7,32.5,48.2,1,2,0.0
52.6621709,5.8374851,-6.6,12.5,27.6,32.4,48.2,1,2,0.0
52.6621799,5.8374857,-6.6,12.4,27.5,32.4,48.2,1,2,0.0
52.6621889,5.8374863,-6.6,12.3,27.5,32.3,48.3,1,2,0.0
52.6621979,5.8374869,-6.6,12.3,27.5,32.3,48.4,1,2,0.0
52.6622068,5.8374875,-6.6,12.3,27.5,32.3,48.5,1,2,0.0
52.6622158,5.8374880,-6.6,12.3,27.4,32.3,48.6,1,2,0.0
52.6622248,5.8374886,-6.6,12.3,27.4,32.3,48.5,1,2,0.0
52.6622338,5.8374892,-6.6,12.2,27.1,32.2,48.0,1,2,0.0
52.6622427,5.8374898,-6.6,11.9,26.8,31.9,47.9,1,2,0.0
52.6622517,5.8374904,-6.6,11.9,26.7,31.8,47.9,1,2,0.0
52.6622607,5.8374909,-6.6,11.8,26.6,31.7,47.9,1,2,0.0
52.6622697,5.8374915,-6.6,11.7,26.5,31.7,47.9,1,2,0.0
52.6622787,5.8374921,-6.6,11.8,26.4,31.7,47.9,1,2,0.0
52.6622876,5.8374927,-6.6,11.7,26.4,31.8,48.0,1,2,0.0
52.6622966,5.8374933,-6.6,11.7,26.3,31.7,48.0,1,2,0.0
52.6623056,5.8374939,-6.6,11.7,26.3,31.7,48.0,1,1,0.0
52.6623146,5.8374944,-6.5,11.6,26.2,31.7,48.0,1,1,0.0
52.6623236,5.8374950,-6.5,11.6,26.1,31.7,48.0,1,1,0.0
52.6623325,5.8374956,-6.5,11.4,26.0,31.5,47.8,1,1,0.0
52.6623415,5.8374962,-6.5,11.1,25.7,31.3,47.6,1,1,0.0
52.6623505,5.8374968,-6.5,10.9,25.6,30.8,47.1,1,1,0.0
52.6623595,5.8374974,-6.5,10.9,25.6,30.6,46.9,1,1,0.0
52.6623685,5.8374979,-6.5,10.9,25.8,30.6,46.9,1,1,0.0
52.6623774,5.8374985,-6.5,11.2,26.3,30.8,46.9,1,1,0.0
52.6623864,5.8374991,-6.5,11.6,26.5,31.1,47.0,1,2,0.0
52.6623954,5.8374997,-6.6,11.8,26.7,31.4,47.0,1,2,0.0
52.6624044,5.8375003,-6.6,12.0,26.9,31.7,47.0,1,2,0.0
52.6624133,5.8375008,-6.6,12.7,27.7,32.0,46.9,1,2,0.0
52.6624223,5.8375014,-6.6,13.0,27.7,32.0,46.6,1,2,0.0
52.6624313,5.8375020,-6.6,13.0,27.6,32.0,45.8,1,2,0.0
52.6624403,5.8375026,-6.6,12.9,27.5,31.6,45.1,1,2,0.0
52.6624493,5.8375032,-6.6,12.8,27.2,31.3,44.7,1,2,0.0
52.6624582,5.8375038,-6.6,12.7,27.0,31.0,44.4,1,2,0.0
52.6602491,5.8373754,-6.5,11.5,23.1,26.8,38.4,1,1,0.0
52.6602581,5.8373760,-6.5,11.5,23.1,26.8,38.4,1,1,0.0
52.6602670,5.8373765,-6.5,11.6,23.5,26.8,38.4,1,1,0.0
52.6602760,5.8373771,-6.5,12.9,24.9,28.0,38.4,1,1,0.0
52.6602850,5.8373777,-6.5,12.8,25.0,27.9,38.4,1,1,0.0
52.6602940,5.8373783,-6.5,12.7,24.5,27.8,38.6,1,1,0.0
52.6603029,5.8373789,-6.5,12.1,24.4,27.4,38.7,1,1,0.0
52.6603119,5.8373794,-6.5,11.9,24.0,27.4,39.0,1,1,0.0
52.6603209,5.8373800,-6.5,11.3,23.4,27.0,39.1,1,1,0.0
52.6603299,5.8373806,-6.5,10.9,23.1,26.9,39.4,1,1,0.0
52.6603389,5.8373812,-6.5,10.6,22.8,26.8,39.7,1,1,0.0
52.6603478,5.8373818,-6.5,10.3,22.6,26.7,40.0,1,1,0.0
52.6603568,5.8373824,-6.5,10.1,22.5,26.7,40.4,1,1,0.0
52.6603658,5.8373829,-6.5,9.9,22.5,26.8,40.6,1,1,0.0
52.6603748,5.8373835,-6.5,9.9,22.6,26.8,40.8,1,1,0.0
52.6603838,5.8373841,-6.5,10.0,22.7,26.9,41.0,1,1,0.0
52.6603927,5.8373847,-6.5,10.0,22.7,27.1,41.2,1,1,0.0
52.6604017,5.8373853,-6.5,10.1,22.8,27.3,41.3,1,1,0.0
52.6604107,5.8373858,-6.5,10.2,23.0,27.4,41.5,1,1,0.0
52.6604197,5.8373864,-6.5,10.2,23.1,27.6,41.8,1,1,0.0
52.6604287,5.8373870,-6.5,10.4,23.3,27.8,42.0,1,1,0.0
52.6604376,5.8373876,-6.5,10.5,23.6,28.0,42.3,1,1,0.0
52.6604466,5.8373882,-6.5,10.7,23.8,28.3,42.5,1,1,0.0
52.6604556,5.8373888,-6.5,10.8,24.1,28.5,42.8,1,1,0.0
52.6604646,5.8373893,-6.5,10.9,24.2,28.8,43.1,1,1,0.0
52.6604735,5.8373899,-6.6,11.0,24.5,28.9,43.1,1,1,0.0
52.6604825,5.8373905,-6.6,11.0,24.6,28.9,43.4,1,1,0.0
52.6604915,5.8373911,-6.6,11.1,24.7,29.1,43.8,1,1,0.0
52.6605005,5.8373917,-6.6,11.2,24.8,29.5,44.3,1,1,0.0
52.6605095,5.8373922,-6.6,11.5,25.1,30.0,44.9,1,1,0.0
52.6605184,5.8373928,-6.6,11.6,25.3,30.0,45.0,1,1,0.0
52.6605274,5.8373934,-6.6,11.6,25.7,30.3,45.3,1,1,0.0
52.6605364,5.8373940,-6.6,11.6,26.1,30.5,45.5,1,1,0.0
52.6605454,5.8373946,-6.6,11.6,26.2,30.6,45.8,1,1,0.0
52.6605544,5.8373952,-6.6,11.6,26.2,30.7,46.1,1,1,0.0
52.6605633,5.8373957,-6.6,11.6,26.3,30.8,46.2,1,1,0.0
52.6605723,5.8373963,-6.6,11.5,26.3,30.9,46.5,1,1,0.0
52.6605813,5.8373969,-6.6,11.5,26.4,31.0,46.9,1,1,0.0
52.6605903,5.8373975,-6.6,11.6,26.6,31.3,47.3,1,1,0.0
52.6605993,5.8373981,-6.6,11.6,26.6,31.5,47.6,1,1,0.0
52.6606082,5.8373986,-6.6,11.5,26.5,31.5,47.7,1,2,0.0
52.6606172,5.8373992,-6.6,11.5,26.6,31.6,47.8,1,2,0.0
52.6606262,5.8373998,-6.6,11.5,26.6,31.7,47.9,1,2,0.0
52.6606352,5.8374004,-6.6,11.5,26.6,31.7,48.0,1,2,0.0
52.6606441,5.8374010,-6.6,11.4,26.6,31.7,48.2,1,2,0.0
52.6606531,5.8374016,-6.6,11.4,26.6,31.8,48.4,1,2,0.0
52.6606621,5.8374021,-6.6,11.4,26.6,31.9,48.7,1,2,0.0
52.6606711,5.8374027,-6.6,11.4,26.7,32.0,48.9,1,2,0.0
52.6606801,5.8374033,-6.6,11.5,26.7,32.3,49.3,1,2,0.0
52.6606890,5.8374039,-6.6,11.5,27.0,32.4,49.5,1,2,0.0
52.6606980,5.8374045,-6.6,11.6,27.1,32.5,49.9,2,2,0.0
52.6607070,5.8374050,-6.6,11.7,27.4,32.7,50.1,2,2,0.0
52.6607160,5.8374056,-6.6,11.7,27.6,32.9,50.5,2,3,0.0
52.6607250,5.8374062,-6.6,11.9,27.8,33.2,50.9,2,3,0.0
52.6607339,5.8374068,-6.6,12.0,27.9,33.5,51.2,2,3,0.0
52.6607429,5.8374074,-6.6,12.1,28.1,33.8,51.5,2,3,0.0
52.6607519,5.8374080,-6.6,12.2,28.2,33.8,51.8,2,3,0.0
52.6607609,5.8374085,-6.6,12.2,28.4,34.0,52.1,2,3,0.0
52.6607699,5.8374091,-6.6,12.3,28.5,34.2,52.3,2,3,0.0
52.6607788,5.8374097,-6.6,12.3,28.6,34.4,52.7,2,3,0.0
52.6607878,5.8374103,-6.6,12.3,28.7,34.4,53.1,2,3,0.0
52.6607968,5.8374109,-6.6,12.4,28.9,34.5,53.4,2,4,0.0
52.6608058,5.8374114,-6.6,12.5,28.9,34.6,53.5,2,4,0.0
52.6608147,5.8374120,-6.6,12.5,29.2,34.7,53.8,3,4,0.0
52.6608237,5.8374126,-6.6,12.6,29.4,34.9,54.3,3,4,0.0
52.6608327,5.8374132,-6.6,12.8,29.8,35.3,54.7,3,4,0.0
52.6608417,5.8374138,-6.6,12.8,30.2,35.6,55.1,3,5,0.0
52.6608507,5.8374144,-6.6,13.0,30.3,36.0,55.6,3,5,0.0
52.6608596,5.8374149,-6.6,13.1,30.6,36.5,56.2,3,5,0.0
52.6608686,5.8374155,-6.6,13.1,30.7,36.7,56.6,3,5,0.0
52.6608776,5.8374161,-6.6,13.1,30.8,36.8,56.8,3,5,0.0
52.6608866,5.8374167,-6.6,13.3,31.2,37.2,57.3,3,5,0.0
52.6608956,5.8374173,-6.6,13.4,31.6,37.4,57.6,3,5,0.0
52.6609045,5.8374178,-6.6,13.6,31.9,37.7,58.1,3,5,0.0
52.6609135,5.8374184,-6.6,13.8,32.1,38.1,58.5,3,5,0.0
52.6609225,5.8374190,-6.6,13.9,32.4,38.4,58.7,3,5,0.0
52.6609315,5.8374196,-6.6,14.0,32.5,38.5,58.8,3,5,0.0
52.6609405,5.8374202,-6.6,13.9,32.4,38.4,58.7,3,5,0.0
52.6609494,5.8374208,-6.6,13.7,32.1,38.2,58.6,3,5,0.0
52.6609584,5.8374213,-6.6,13.5,31.7,37.8,58.4,3,5,0.0
52.6609674,5.8374219,-6.6,13.3,31.3,37.6,58.3,3,5,0.0
52.6609764,5.8374225,-6.6,13.3,31.2,37.4,58.1,3,5,0.0
52.6609853,5.8374231,-6.6,13.1,30.9,37.3,57.9,3,5,0.0
52.6609943,5.8374237,-6.6,13.0,30.7,37.3,57.9,3,5,0.0
52.6610033,5.8374242,-6.6,13.2,31.0,37.4,57.9,3,5,0.0
52.6610123,5.8374248,-6.6,13.2,31.1,37.6,57.9,3,5,0.0
52.6610213,5.8374254,-6.6,13.2,31.2,37.6,58.1,3,5,0.0
52.6610302,5.8374260,-6.6,13.2,31.2,37.6,58.2,3,5,0.0
52.6610392,5.8374266,-6.6,13.2,31.3,37.7,58.3,3,5,0.0
52.6610482,5.8374272,-6.6,13.2,31.3,37.7,58.6,3,5,0.0
52.6610572,5.8374277,-6.6,13.2,31.6,37.9,58.7,3,5,0.0
52.6610662,5.8374283,-6.6,13.3,31.9,38.0,58.9,3,5,0.0
52.6610751,5.8374289,-6.6,13.4,31.9,38.1,59.0,3,5,0.0
52.6610841,5.8374295,-6.6,13.5,31.9,38.2,59.1,3,5,0.0
52.6610931,5.8374301,-6.6,13.5,31.9,38.3,59.1,3,5,0.0
52.6611021,5.8374306,-6.6,13.5,31.9,38.2,58.8,3,5,0.0
52.6611111,5.8374312,-6.6,13.5,31.7,38.1,58.7,3,5,0.0
52.6611200,5.8374318,-6.6,13.4,31.7,38.0,58.6,3,5,0.0
52.6611290,5.8374324,-6.6,13.3,31.7,38.0,58.5,3,5,0.0
52.6611380,5.8374330,-6.6,13.3,31.7,37.9,58.4,3,5,0.0
52.6611470,5.8374336,-6.6,13.2,31.6,37.9,58.4,3,5,0.0
52.6611559,5.8374341,-6.6,13.2,31.6,37.9,58.4,3,5,0.0
52.6611649,5.8374347,-6.6,13.2,31.6,37.7,58.4,3,5,0.0
52.6611739,5.8374353,-6.6,13.2,31.4,37.5,58.3,3,5,0.0
52.6611829,5.8374359,-6.6,13.0,30.9,37.3,58.1,3,5,0.0
52.6611919,5.8374365,-6.6,12.8,30.8,37.2,58.0,3,5,0.0
52.6612008,5.8374370,-6.6,12.8,30.4,37.0,57.8,3,5,0.0
52.6612098,5.8374376,-6.6,12.7,30.3,36.9,57.8,3,5,0.0
52.6612188,5.8374382,-6.6,12.9,30.5,37.1,57.9,3,5,0.0
52.6612278,5.8374388,-6.6,13.0,30.7,37.2,57.9,3,5,0.0
52.6612368,5.8374394,-6.6,13.1,31.0,37.4,57.9,3,5,0.0
52.6612457,5.8374400,-6.6,13.2,31.2,37.4,57.4,3,5,0.0
52.6612547,5.8374405,-6.6,13.3,31.1,37.4,57.4,3,5,0.0
52.6612637,5.8374411,-6.6,13.3,31.2,37.5,57.5,3,5,0.0
52.6612727,5.8374417,-6.6,13.3,31.1,37.5,57.6,3,5,0.0
52.6612816,5.8374423,-6.6,13.2,31.1,37.4,57.8,3,5,0.0
52.6612906,5.8374429,-6.6,13.2,31.2,37.3,57.9,3,5,0.0
52.6612996,5.8374435,-6.6,13.2,31.2,37.3,57.9,3,5,0.0
52.6613086,5.8374440,-6.6,13.2,31.2,37.3,57.8,3,5,0.0
52.6613176,5.8374446,-6.6,13.2,31.2,37.2,57.6,3,5,0.0
52.6613265,5.8374452,-6.6,13.1,31.2,37.1,57.3,3,5,0.0
52.6613355,5.8374458,-6.6,13.0,30.8,36.9,57.2,3,5,0.0
52.6613445,5.8374464,-6.6,12.8,30.6,36.8,57.1,3,5,0.0
52.6613535,5.8374469,-6.6,12.8,30.4,36.7,57.0,3,5,0.0
52.6613625,5.8374475,-6.6,12.7,30.2,36.6,56.9,3,5,0.0
52.6613714,5.8374481,-6.6,12.7,30.2,36.5,56.8,3,5,0.0
52.6613804,5.8374487,-6.6,12.6,30.1,36.4,56.7,3,5,0.0
52.6613894,5.8374493,-6.6,12.8,30.1,36.4,56.7,3,5,0.0
52.6613984,5.8374499,-6.6,12.8,30.2,36.4,56.7,3,5,0.0
52.6614074,5.8374504,-6.6,12.9,30.4,36.5,56.7,3,5,0.0
52.6614163,5.8374510,-6.6,13.0,30.4,36.5,56.7,3,5,0.0
52.6614253,5.8374516,-6.6,13.0,30.5,36.6,56.8,3,5,0.0
52.6614343,5.8374522,-6.6,13.0,30.6,36.6,56.8,3,5,0.0
52.6614433,5.8374528,-6.6,13.0,30.6,36.7,56.8,3,5,0.0
52.6614522,5.8374533,-6.6,12.9,30.4,36.6,56.6,3,5,0.0
52.6614612,5.8374539,-6.6,12.8,30.3,36.5,56.4,3,5,0.0
52.6614702,5.8374545,-6.6,12.8,30.3,36.5,56.3,3,5,0.0
52.6614792,5.8374551,-6.6,12.8,30.2,36.4,56.0,3,5,0.0
52.6614882,5.8374557,-6.6,12.8,30.2,36.3,55.9,3,5,0.0
52.6614971,5.8374563,-6.6,12.8,30.2,36.3,55.9,3,5,0.0
52.6615061,5.8374568,-6.6,13.0,30.5,36.4,55.8,3,5,0.0
52.6615151,5.8374574,-6.6,13.0,30.5,36.4,55.8,3,5,0.0
52.6615241,5.8374580,-6.6,13.0,30.3,36.4,55.6,3,4,0.0
52.6615331,5.8374586,-6.6,12.9,30.2,36.2,55.5,3,4,0.0
52.6615420,5.8374592,-6.6,12.7,29.7,35.8,54.8,3,4,0.0
52.6615510,5.8374597,-6.6,12.4,29.4,35.3,54.3,3,4,0.0
52.6615600,5.8374603,-6.6,12.3,29.1,35.0,53.9,3,4,0.0
52.6615690,5.8374609,-6.6,12.2,28.9,34.8,53.5,2,4,0.0
52.6615780,5.8374615,-6.6,12.2,28.8,34.6,53.4,2,4,0.0
52.6615869,5.8374621,-6.6,12.2,28.7,34.5,53.1,2,4,0.0
52.6615959,5.8374627,-6.6,12.2,28.7,34.5,52.9,2,4,0.0
52.6616049,5.8374632,-6.6,12.2,28.7,34.5,52.9,2,4,0.0
52.6616139,5.8374638,-6.6,12.4,29.1,34.5,52.9,2,4,0.0
52.6616228,5.8374644,-6.6,12.7,29.5,34.8,53.0,2,4,0.0
52.6616318,5.8374650,-6.6,12.8,29.6,35.0,53.2,2,4,0.0
52.6616408,5.8374656,-6.6,13.0,29.9,35.1,53.5,2,4,0.0
52.6616498,5.8374661,-6.6,13.0,30.0,35.4,53.6,2,4,0.0
52.6616588,5.8374667,-6.6,13.0,30.2,35.5,53.9,2,4,0.0
52.6616677,5.8374673,-6.6,12.9,30.0,35.5,53.9,2,4,0.0
52.6616767,5.8374679,-6.6,12.7,29.7,35.3,53.7,2,4,0.0
52.6616857,5.8374685,-6.6,12.6,29.6,35.0,53.4,2,4,0.0
52.6616947,5.8374691,-6.6,12.6,29.5,34.8,53.2,2,4,0.0
52.6617037,5.8374696,-6.6,12.6,29.5,34.7,53.1,2,4,0.0
52.6617126,5.8374702,-6.6,12.6,29.3,34.6,52.9,2,4,0.0
52.6617216,5.8374708,-6.6,12.3,28.9,34.6,52.8,2,4,0.0
52.6617306,5.8374714,-6.6,12.1,28.5,34.3,52.5,2,4,0.0
52.6617396,5.8374720,-6.6,12.0,28.4,34.0,52.0,2,3,0.0
52.6617486,5.8374725,-6.6,12.0,28.3,33.8,51.7,2,3,0.0
52.6617575,5.8374731,-6.6,12.0,28.1,33.6,51.2,2,3,0.0
52.6617665,5.8374737,-6.6,12.0,28.1,33.5,51.0,2,3,0.0
52.6617755,5.8374743,-6.6,12.0,27.9,33.2,50.7,2,3,0.0
52.6617845,5.8374749,-6.6,12.0,27.7,32.9,50.1,2,3,0.0
52.6617934,5.8374755,-6.6,11.9,27.3,32.4,49.6,2,2,0.0
52.6618024,5.8374760,-6.6,11.7,26.8,31.9,48.9,1,2,0.0
52.6618114,5.8374766,-6.6,11.5,26.3,31.3,48.2,1,2,0.0
52.6618204,5.8374772,-6.6,11.3,25.8,30.9,47.5,1,1,0.0
52.6618294,5.8374778,-6.6,11.1,25.5,30.6,47.1,1,1,0.0
52.6618383,5.8374784,-6.6,11.0,25.2,30.3,46.7,1,1,0.0
52.6618473,5.8374789,-6.6,11.0,25.2,30.3,46.5,1,1,0.0
52.6618563,5.8374795,-6.6,11.0,25.2,30.2,46.4,1,1,0.0
52.6618653,5.8374801,-6.6,11.2,25.4,30.2,46.2,1,1,0.0
52.6618743,5.8374807,-6.6,11.2,25.3,30.1,45.8,1,1,0.0
52.6618832,5.8374813,-6.6,11.2,25.3,30.0,45.5,1,1,0.0
52.6618922,5.8374819,-6.6,11.1,25.0,29.8,45.4,1,1,0.0
52.6619012,5.8374824,-6.6,10.8,24.6,29.6,45.1,1,1,0.0
52.6619102,5.8374830,-6.6,10.7,24.5,29.5,45.1,1,1,0.0
52.6619192,5.8374836,-6.6,10.7,24.5,29.5,45.2,1,1,0.0
52.6619281,5.8374842,-6.6,10.7,24.5,29.6,45.3,1,1,0.0
52.6619371,5.8374848,-6.6,10.9,24.8,29.8,45.5,1,1,0.0
52.6619461,5.8374853,-6.6,11.2,25.2,30.0,45.7,1,1,0.0
52.6619551,5.8374859,-6.6,11.3,25.5,30.3,46.0,1,1,0.0
52.6619640,5.8374865,-6.6,11.5,26.0,30.7,46.4,1,1,0.0
52.6619730,5.8374871,-6.6,11.6,26.5,31.0,46.8,1,1,0.0
52.6619820,5.8374877,-6.6,11.8,26.8,31.3,47.1,1,1,0.0
52.6619910,5.8374883,-6.6,11.9,27.1,31.6,47.4,1,1,0.0
52.6620000,5.8374888,-6.6,12.0,27.1,31.7,47.7,1,1,0.0
52.6620089,5.8374894,-6.6,12.0,27.1,31.7,47.8,1,2,0.0
52.6620179,5.8374900,-6.6,11.9,27.0,31.7,47.8,1,2,0.0
52.6620269,5.8374906,-6.6,11.8,26.8,31.6,47.7,1,2,0.0
52.6620359,5.8374912,-6.6,11.6,26.4,31.5,47.6,1,2,0.0
